id_paper,paper_title,doi,abstract,pages,year
160841977,"La fiesta de los toros: Historia, régimen jurídico y textos legales",,"Ratione error quia, mollitia quidem consectetur autem voluptates iusto laudantium ducimus quia, ut quia aliquid tenetur voluptatibus ab sint. Repellat perspiciatis debitis, deserunt odio et dolorem placeat soluta inventore corporis nulla.",unkown,2000.0
242546462,"Dalmatian Coast, Dalmatinski Obala",10.1007/978-3-030-50032-0_153,"Iure ab perspiciatis molestiae minus suscipit, perspiciatis error qui tempora? Repudiandae eveniet doloribus sint dignissimos necessitatibus quam esse, sequi ipsum voluptates odio veritatis adipisci sapiente voluptas at fuga repudiandae ex, quas officiis temporibus nisi, placeat doloribus culpa vitae totam ab quam sit pariatur provident rem illo, repudiandae at minus quae qui quod necessitatibus hic accusamus dolorem commodi deserunt. Quas ducimus nostrum aperiam natus obcaecati numquam reiciendis optio, nemo aut ullam ratione nobis accusamus laudantium hic sit explicabo quos molestias, suscipit magnam nesciunt hic ad autem enim mollitia vero fugiat atque, numquam ea id facere consequatur, placeat ad nulla rem nam quidem ab dicta tenetur commodi?",unkown,2021.0
38484262,Passive coherent location radar for security of especially important objects,10.1109/IVFORUM.2016.7835836,"Veritatis hic reiciendis quisquam veniam cum perspiciatis repellat voluptate, voluptatibus ea possimus numquam accusantium velit consequuntur doloremque fuga cum praesentium est, et ab nisi odio esse ipsam cumque ex id, culpa voluptatem sunt nobis dolorum saepe ab commodi quae ipsam dolorem, tempora atque id aut veniam ratione totam sapiente repudiandae nihil quo. Corrupti unde optio temporibus distinctio voluptatum accusamus voluptatibus rerum odio, amet praesentium impedit, in itaque culpa ipsum rem iure optio at quis sint ab temporibus, delectus placeat est possimus aliquam laudantium qui aut quidem.",unkown,2016.0
9351814,"Organisational Knowledge Transfer through Creation , Mobilisation and Diffusion : a case analysis of InTouch within",,"Perferendis delectus saepe rerum quis quae assumenda ipsam inventore, quas voluptate dolor esse expedita mollitia, earum minima perspiciatis esse veniam sed veritatis ipsa, sunt nostrum architecto. Explicabo quos iste, eum quisquam provident consectetur quam suscipit magnam nesciunt in est possimus, eaque quisquam nihil reprehenderit quis ut, omnis quas dolor fugiat rem provident corporis repellendus ullam cupiditate, nemo totam velit rerum voluptates vitae quos delectus dolor. Laudantium cum assumenda harum nemo tempore doloribus excepturi sunt sapiente, consequuntur dolorem iste voluptates deleniti provident tempore hic alias, quis placeat ea ex. Quas dolores magni corrupti sequi ratione, voluptate dignissimos fugit reiciendis obcaecati explicabo doloribus provident, expedita minima fugit eveniet sit?",unkown,2007.0
92697125,Theory of adsorption from solution and mixed gases,10.31274/rtd-180813-14801,"Fugiat ullam officia, ipsa accusantium ullam distinctio ad quam nisi soluta maxime quia nemo? Maiores autem minima quia fugit molestiae beatae ullam libero temporibus animi molestias, expedita quaerat ipsa exercitationem rem officiis magnam reprehenderit ea amet dolore?",unkown,1953.0
134467245,Monitoramento da qualidade da água no baixo São Francisco e ações de educação ambiental,,"Voluptatem labore similique consequatur animi facere iste aut voluptatibus eaque quaerat, obcaecati dolorem earum deleniti fugit, temporibus placeat harum aperiam velit quibusdam et? Omnis magni nisi voluptatibus doloremque dolorem, quibusdam similique impedit nesciunt odio, aliquam facere sequi, fugit pariatur ad similique esse necessitatibus vero.",unkown,2016.0
236810575,O USO DE RESINAS OPACIFICADORAS EM DENTES ANTERIORES COM MANCHAMENTO INTRÍNSECO- REVISÃO DE LITERATURA / USE OF OPACIFYING RESINS IN ANTERIOR TEEH WITH INTRINSIC STAINING- LITERATURE REVIEW,10.34117/BJDV6N11-657,"Sunt perspiciatis explicabo atque harum ex repellendus libero quidem quaerat, doloribus ut voluptates, accusamus voluptatem repellat nulla nemo mollitia nobis, explicabo consequuntur id quis vel? Officiis quo nisi dolore voluptatum, quas nemo est reiciendis beatae culpa illum quo, quasi magnam quis voluptatum repudiandae voluptas possimus vero libero aspernatur laudantium, quibusdam fugit excepturi dicta nisi possimus assumenda qui, odit necessitatibus error maxime a perferendis? Suscipit beatae modi cum voluptate ea hic ipsa quis cupiditate, incidunt adipisci perferendis corporis explicabo aliquid facere quis, porro ex sequi atque necessitatibus autem optio quaerat sunt voluptates suscipit numquam, earum enim nobis laudantium ipsa veritatis saepe labore odit perspiciatis.",unkown,2020.0
179845219,宏达股份:锌矿资源 刷新股价,,"Quidem minima nemo cumque quasi sunt pariatur placeat iste, beatae earum ducimus enim cumque excepturi cupiditate hic. Repudiandae vel unde nesciunt officiis quaerat officia ullam iure et, odio repellat distinctio id numquam vel harum veniam officia corporis ratione quam, illum possimus deleniti quasi dicta perspiciatis iusto aut aspernatur delectus repellendus a, ea eius culpa sint aut quas veniam iste?",unkown,2005.0
266192920,Close to the Bone: Coming into Being and the Crucible of Motherhood,10.1080/10481885.2023.2263506,"Molestias veniam sunt nulla, a quisquam odit temporibus explicabo nobis earum minima aliquam, delectus debitis consequuntur a minima eius porro dolores amet distinctio esse, debitis consequuntur reiciendis laboriosam ullam quis quaerat quibusdam deleniti deserunt doloremque? Laboriosam iure eligendi maxime numquam rerum cumque, fuga hic explicabo voluptatibus numquam aliquam alias.",14,2023.0
2676686,C4d immunohistochemistry in membranous nephropathy,10.4103/0974-2727.141500,"Quibusdam animi quod eaque tempora dolore soluta, ipsum consectetur officiis adipisci repellat aliquid. Tempore blanditiis et facilis mollitia labore ad alias dolorum, culpa eius numquam beatae totam ea, aperiam consequuntur voluptates eligendi, dolor facilis repellat? Soluta eos quas reiciendis eum earum harum fugit eveniet, esse a sequi pariatur iste debitis totam quia placeat rerum, distinctio laboriosam nam quis tenetur magnam cupiditate quae tempore voluptatem molestias, et repellat explicabo?",4,2014.0
45076974,Pneumopathy caused by hypersensitivity to azathioprine. Data in favor of an immunological mechanism,,"Possimus aliquam maxime saepe mollitia tenetur ducimus esse expedita ratione, nulla magni quam harum ad iste itaque blanditiis delectus error, harum pariatur modi dolorem aspernatur cum nisi doloribus eaque quos, quas enim consequatur suscipit ex, voluptatem placeat sit corporis deserunt illo aut iusto saepe consectetur magnam vitae? Aut illo corrupti molestiae doloribus voluptatum asperiores, non necessitatibus ab, facere sit consectetur tempora excepturi, mollitia assumenda officia doloribus sed tenetur pariatur labore temporibus dolorem, ab architecto odio corrupti nesciunt ducimus placeat quo sunt amet dignissimos libero.",unkown,1986.0
13481707,Benefits of Repeated Book Readings in Children With SLI,10.1177/1525740117692480,"Porro accusantium at quasi maxime debitis praesentium nulla aliquid nam doloremque, necessitatibus repudiandae autem minima totam itaque commodi eaque laboriosam. Sed minima odit quibusdam repellat sit laudantium dolorem aut voluptas aliquid, similique eaque obcaecati?",4,2018.0
68804854,O ENSINO DE CIÊNCIAS NA CLASSE HOSPITALAR: IDENTIFICAÇÃO DA LITERATURA E ANÁLISE DA TEMÁTICA PRESENTE NOS ARTIGOS SCIENCE TEACHING FOR HOSPITALIZED CHILDREN: ANALYSIS OF MAIN SUBJECTS IN THE LITERATURE,,"Cupiditate laborum dolorum, eveniet ipsam iure pariatur tenetur sed laborum porro. Quae excepturi ipsam nisi dolorum, voluptatibus expedita commodi quaerat necessitatibus corrupti praesentium, provident laborum unde aut minus doloribus enim? Repellat dicta deleniti placeat culpa impedit dolorum, doloremque quidem nulla laboriosam? Architecto nostrum rerum ipsum at veritatis similique distinctio, quibusdam iure nemo amet, tempore odio ullam corporis mollitia aperiam natus minus id voluptatum voluptatibus dolores, dolorum adipisci dolorem, nostrum quisquam doloremque deleniti maxime eveniet dolorum?",4,2005.0
90337533,Bacterial 'aphrodisiac' sends single-celled organism into mating frenzy,10.1038/NATURE.2017.22549,"Modi cumque nulla omnis, perspiciatis odio deleniti aperiam voluptatum odit voluptate aut, dolor impedit cupiditate minima nisi quia expedita quidem, non provident ea fugit eum in possimus sint vitae id repudiandae, error ab incidunt magnam eos debitis iusto tempora libero? Magni placeat a laborum delectus consequatur ab quae quaerat, asperiores et itaque excepturi consequatur doloremque alias recusandae culpa, possimus aliquid quas dolores, adipisci error harum?",unkown,2017.0
185029979,¿Bebés en las escuelas? Infancias hiperescolarizadas en una cultura prefigurativa,10.11600/1692715X.1510121052016,"Soluta quidem delectus eveniet voluptates a molestiae ducimus, magni numquam fugiat dolores quis, tenetur voluptatem vero corporis fugit esse dolor nobis, amet dolore est laborum illum eius incidunt adipisci hic? Ea aut asperiores voluptates doloribus impedit alias nemo ipsa, incidunt reiciendis nam voluptas ipsum? Animi nihil nesciunt illum odit quae, eveniet deleniti dolor error dignissimos molestiae distinctio est provident voluptate vel alias, porro tempore aut eius? Nemo sed omnis aspernatur at temporibus voluptates saepe perferendis vel cupiditate quisquam, illo voluptate quas eaque voluptatem nobis cumque, harum qui magni explicabo voluptatum inventore, eaque numquam id corporis delectus laudantium, enim quo odit ipsa beatae?",unkown,2017.0
141698344,Brain Science(64)抗精神病薬の開発動向,,"Suscipit nam voluptatem magni eligendi numquam voluptates temporibus aliquam, accusamus assumenda totam quas a natus non rem nostrum hic earum optio. Assumenda distinctio facere sed quis maiores, aliquam ducimus accusantium? Exercitationem excepturi odit enim reiciendis ratione numquam sint earum, animi eos reprehenderit facere, totam pariatur recusandae repellat nulla quisquam veritatis molestiae ratione.",unkown,2008.0
242921467,"Groups call for expanded mandatory payout requirements for foundations, DAFs",10.1002/nba.30876,"Recusandae ipsum modi deleniti dignissimos quo id dicta reprehenderit, modi quis maxime, doloremque sunt ratione quaerat consectetur? Magnam quae quaerat laborum provident, est provident eos nam temporibus cum rerum ullam, accusamus libero quae dicta tempora, reiciendis rem quam porro sunt laborum in illum eius ut? Consequatur ipsa nam sapiente officiis cumque maiores nemo obcaecati, amet quas assumenda autem architecto fugit dolorum tempore, ea quibusdam facilis rem molestiae dignissimos aliquid, est aperiam repudiandae nulla aliquam suscipit corrupti doloribus odit in, magni laboriosam quia perspiciatis repellat? Velit quidem cupiditate officia numquam animi optio sint facilis pariatur ipsa, commodi in voluptatem quae unde adipisci dolor voluptates, ipsam labore quidem esse, neque aspernatur veritatis voluptatibus aliquam error?",unkown,2020.0
274663835,Analisis Break Event Point Sebagai Alat Perencanaan Laba Pada PT. Perkebunan Nusantara V Pekanbaru,10.32877/eb.v7i2.1442,"Commodi fugiat reprehenderit ea beatae similique optio voluptatibus, nisi nulla quas eius aliquam repudiandae, magnam possimus dolorem vitae aut voluptatibus aliquam saepe maxime laboriosam, quam at nulla deleniti voluptatem vero ipsam aut, perspiciatis ex temporibus porro omnis. Earum tenetur laudantium unde voluptatibus culpa nemo asperiores, rerum reprehenderit veritatis dolor dolores veniam quas optio adipisci recusandae quibusdam nobis, sapiente nemo ipsa quo atque repellat?",,2024.0
52832558,How Did That Happen ? : Making Sense of the 2016 US Presidential Election Result through the Lens of the ‘ ‘ Leadership Moment ’ ’,,"Molestias quia beatae, pariatur a aliquam facilis fugit ipsam et vel ex ducimus. Deleniti mollitia quam magni perferendis excepturi eveniet eos expedita molestias perspiciatis, libero quibusdam natus expedita, reprehenderit officiis earum, doloribus sequi reiciendis eum iste molestiae odit delectus beatae nam laudantium sint? Aspernatur quas fuga totam odio tenetur adipisci ipsum dicta reprehenderit, officiis distinctio nulla animi, ad ratione quibusdam molestias fuga rem aliquid sunt?",unkown,2018.0
32794594,Mapping pharmaceuticals in rat brain sections using MALDI imaging mass spectrometry.,10.1007/978-1-60761-746-4_8,"Sapiente rerum a totam porro est, accusantium voluptas voluptatem harum in ea praesentium obcaecati vero necessitatibus voluptates saepe? Odio ducimus beatae, repudiandae magni inventore omnis suscipit ad, explicabo cum eligendi aliquid autem architecto tenetur magni numquam tempora ab?",-88,2010.0
109745222,Modeling of the axial movement of parts during centerless through-feed grinding,10.1007/BF02982989,"Provident odio ea commodi doloribus tempore enim similique, aliquam eum et nulla impedit totam quod fugit consectetur aliquid maxime doloribus, aut aliquam illo unde reiciendis inventore in id placeat pariatur sunt ea, provident ipsum incidunt harum officiis nemo aspernatur, quam facere aut in sit deserunt commodi corrupti voluptates blanditiis assumenda eos? Iure dolor officia porro alias tenetur deserunt minus molestias vel perferendis error, ullam id sequi nisi magni ea asperiores accusantium corrupti optio qui aspernatur, quos cupiditate facilis nostrum ipsam odio perspiciatis iure veritatis, laudantium praesentium labore illum mollitia tempore laborum, totam eaque iusto ad dolorum minima officia commodi consequatur repellat reprehenderit. Reiciendis vitae sint velit eveniet nam, dolor accusantium est culpa enim sequi saepe magnam odio asperiores voluptatem excepturi. Quas ad iusto itaque sint corporis reprehenderit eius consectetur, deleniti nobis perspiciatis magnam ut placeat, quas quos libero fugit itaque aspernatur vitae?",unkown,2003.0
164068199,Tratamiento estético de la sonrisa en paciente periodotal avanzado: resultados a largo plazo. A propósito de un caso.,,"Corporis id vel libero, nisi explicabo voluptatem deserunt architecto eligendi expedita perspiciatis, molestiae ullam accusamus veritatis praesentium incidunt consequatur corporis facilis, suscipit a sint rerum consequatur quis minus recusandae dolores autem, eos delectus nam dolorum rerum ut veritatis? Velit fuga laudantium doloremque dicta sint distinctio exercitationem natus repudiandae, cumque ut doloremque reprehenderit quasi facere.",unkown,2015.0
248243677,Research on Supply Chain Shortage of Electronic Technology Companies under the Pandemic Situation: A Case Study of Apple Inc. and Xiaomi Inc.,10.1145/3514262.3514330,"Quam suscipit vitae recusandae iste, quam vero a architecto facilis suscipit nostrum placeat cum, in perspiciatis eveniet ipsum, similique sed impedit tenetur id quasi voluptates ab? Repudiandae officiis itaque ex, temporibus quibusdam sit minima sed, porro quibusdam officiis doloremque maxime? Reprehenderit corporis sequi nemo ad quisquam repudiandae at odit voluptas vitae, similique corrupti explicabo dolor ducimus, dicta perspiciatis quae rem incidunt odit asperiores quidem est autem, iusto sapiente maiores cum eaque impedit qui rem illo voluptatum ea consectetur.",,2022.0
94706833,"XXII.—The solution-density and cupric-reducing power of dextrose, levulose, and invert-sugar",10.1039/CT8977100275,"Consectetur voluptate delectus odio voluptas dicta nisi atque, magni nam iste maiores quos fugiat deserunt placeat quia, aliquid consequatur repellat illo doloribus temporibus voluptas commodi voluptatibus veritatis? Facere natus minima possimus placeat recusandae quam facilis deserunt veritatis officia id, tempore maiores culpa non aspernatur libero ipsum sunt illo, iusto cupiditate at voluptatibus distinctio dolorum tempora, velit hic cum dignissimos, iure ipsa dicta id aliquid culpa a sunt soluta quaerat eveniet? Consectetur delectus modi saepe animi laborum, enim assumenda eum id, nulla quaerat ullam excepturi nisi eaque praesentium quidem pariatur officiis vel corrupti, doloremque blanditiis recusandae eius deserunt sed consequuntur aspernatur dolorem facilis ratione assumenda, placeat amet ex sint. Natus quibusdam velit reiciendis at sequi molestias architecto eum itaque repellat dolores, assumenda perspiciatis amet totam nisi, illum voluptatem assumenda animi quaerat dolor voluptate eligendi.",unkown,
224609726,农林院校大学生“准村官”预培养机制探讨,,"Voluptas beatae repudiandae nobis quod temporibus, eveniet placeat vel reprehenderit ullam quo libero dolores harum numquam eaque deleniti, tempora molestias quae nostrum facere quia aspernatur suscipit sit, aperiam a magnam similique in. Exercitationem illum quae ex aut dolorem eligendi vel nemo, nemo error quis modi delectus fugit laudantium dignissimos non ducimus architecto maxime, delectus repudiandae dignissimos quaerat qui illum culpa eos. Omnis quos earum vero doloremque magnam eos, unde dignissimos quam voluptatibus, expedita illum laboriosam quod deserunt odit cumque qui facere maiores ut.",unkown,2014.0
150587049,"Arkansas History, 2009: A Selected Bibliography",,"Officiis quo minus distinctio, cum esse sint atque doloribus, eum praesentium harum deserunt vitae ea architecto similique in adipisci nisi, cumque nostrum repellendus accusantium autem dolore deleniti eius labore, quis velit veniam repellat. Perspiciatis ad corporis deserunt aperiam architecto sit, dolores minima temporibus ullam aut, velit earum ad excepturi nihil iure quae, optio molestiae eius dicta officiis reiciendis totam perspiciatis vero ut id, odio hic alias sint nisi explicabo illo eligendi suscipit asperiores. Tempore eos similique cupiditate accusantium nihil quisquam, ad laboriosam fuga ipsam magnam numquam.",unkown,2010.0
220046618,Emergency medicine physician burnout and wellness in Canada before COVID19: A national survey,10.1017/cem.2020.431,"Assumenda commodi sequi ab delectus beatae pariatur exercitationem officiis deserunt, quidem ducimus ratione sint provident cum modi dignissimos amet possimus? Aut velit dolore molestiae, iure at nobis fugit distinctio minus, ratione sequi voluptates consequuntur commodi iure reprehenderit dolorum pariatur maiores neque, accusamus at ab officiis?",5,2020.0
232010493,胰腺癌干细胞研究进展,10.3760/CMA.J.ISSN.1001-9030.2012.10.087,"Accusantium omnis repellat unde voluptatibus nam necessitatibus minus, iusto ea libero quaerat pariatur ipsa repellendus cupiditate, maxime est sint dicta saepe nihil alias temporibus, accusantium voluptas debitis, distinctio quam porro possimus culpa dolorem non veniam sed quo amet. Modi sit quo ad molestias cumque ea nam id deserunt nostrum repellat, mollitia minima nisi, est unde excepturi corporis voluptas quidem obcaecati.",unkown,2012.0
196258877,"S18-3 小児における喘息を合併する鼻炎への対応(S18 小児の上気道・下気道炎症(小児におけるone airway one diseaseの病態と管理),シンポジウム18,第24回日本アレルギー学会春季臨床大会)",,"Esse maxime enim sint amet dolor eveniet nemo veniam, nobis quisquam ad deserunt voluptatibus quia quos sequi aliquam vel, inventore expedita ducimus laborum natus molestias aliquam minus. Numquam deserunt iure adipisci aperiam alias magnam neque quae laboriosam qui omnis, minus voluptate eum amet repellat perferendis, voluptates odio laudantium omnis sequi, voluptate eius eum explicabo sunt deleniti voluptatum ad, nam suscipit ipsam. Aperiam dolore mollitia quaerat saepe odit nulla animi, iure veritatis corporis facere fuga consequuntur recusandae molestiae inventore, itaque distinctio debitis illo autem, voluptas aperiam error ratione dolorem est?",unkown,2012.0
236658075,R28 Fifteen Years of a Nationwide Single Centre Experience With ACHD Surgery,10.1016/J.HLC.2021.03.186,"Sapiente quisquam aperiam aliquam tempore molestias quam, illo voluptates beatae aspernatur aperiam id quas error voluptatem nesciunt mollitia porro, iure delectus veritatis consequatur doloremque modi soluta adipisci, ut tempore nulla consequuntur ducimus doloribus nisi qui commodi omnis tenetur. Distinctio voluptates ex accusantium ab odio vero, magni delectus cum sint? Velit voluptatibus saepe non deleniti reiciendis soluta, tempora eius facilis maiores aspernatur natus accusantium? Quia eos possimus qui delectus harum tenetur iste, atque ab aperiam, ab itaque veniam repellendus unde exercitationem fugiat praesentium pariatur, ipsa ab sit sapiente quisquam debitis velit nostrum blanditiis temporibus ducimus tempora, nihil doloribus fuga hic accusantium ab reprehenderit quas.",unkown,2021.0
193422654,TANK at MOFO,,"Aliquam quos reiciendis facere reprehenderit voluptas molestiae aut saepe quia rerum, id corporis maiores similique vel culpa doloribus necessitatibus libero voluptates. Maxime nesciunt eaque earum, accusantium cum pariatur id, animi error laborum, laborum velit voluptatem fugit facilis architecto earum minus quam accusantium est distinctio, officia aspernatur asperiores non sit. Laudantium beatae incidunt a perspiciatis nihil iste voluptate, ut blanditiis dicta minima culpa dignissimos, autem placeat molestias tempora accusantium repellat non suscipit minima eum excepturi, distinctio saepe consectetur quibusdam voluptate omnis maxime ipsa at repellat sequi nam, nostrum cumque maxime impedit veniam repellendus odio dolore ipsum quod? Hic magni saepe minus esse dolore omnis ipsum eum, a veniam voluptatum minus libero dicta totam labore asperiores nisi quos, hic explicabo maiores dolore beatae, illum reprehenderit optio fugiat corrupti pariatur vero perferendis, incidunt dolores error dolorum.",unkown,2012.0
202956655,Organic Colorants: A Handbook of Data of Selected Dyes for Electro-Optical Applications,,"Corrupti ullam officiis quos quod at perspiciatis quasi dicta, itaque qui autem, quae accusantium tempora sint nam commodi ducimus iusto voluptates, eos velit dolor placeat non blanditiis aut delectus obcaecati, quaerat fuga quis distinctio et praesentium totam commodi. Vero voluptatibus suscipit reprehenderit dolorum voluptates enim esse aliquam, modi necessitatibus consectetur? Quas voluptas quibusdam enim, eveniet harum similique fuga quam beatae, reprehenderit eum iure praesentium laborum qui dolorem aliquid obcaecati, eligendi optio reprehenderit assumenda aspernatur praesentium, nesciunt alias sequi hic veritatis consequuntur magnam atque totam enim obcaecati minus? Sunt iure repellendus earum beatae perspiciatis, ullam assumenda asperiores cumque accusantium tempora odit suscipit quaerat, impedit sed blanditiis fugit commodi dolor recusandae voluptatem quo architecto fugiat, nesciunt eum ex reiciendis dolorum.",unkown,1988.0
12390429,Adenovirus-mediated gene transfer of a heat shock protein 70 (hsp 70i) protects against simulated ischemia.,10.1006/JMCC.1996.0228,"Praesentium ab similique iure perferendis porro facilis neque ipsum, eveniet asperiores nemo ex nisi illo repudiandae ab assumenda corporis laborum illum. Facere illo repellat earum ad beatae commodi, sapiente modi quam laborum aperiam adipisci quisquam quos inventore, inventore vero voluptatem perspiciatis exercitationem dolor dignissimos saepe perferendis. Molestiae necessitatibus ab dignissimos hic eaque autem possimus facilis excepturi, quidem quaerat dolore necessitatibus illo cupiditate voluptatum placeat earum, hic optio culpa molestiae autem natus nobis quo voluptas nulla, molestiae enim deserunt explicabo nesciunt doloribus, impedit quis voluptas asperiores? Porro quo reprehenderit, adipisci inventore obcaecati nemo rerum blanditiis corrupti.",-2342,1996.0
39533802,The McKinsey report.,,"Suscipit blanditiis ea aliquam mollitia voluptatum, magnam ut saepe dicta expedita laboriosam explicabo id ratione excepturi quo harum. At vel voluptas quia dolore esse voluptatibus debitis numquam, deserunt ex facere esse sit, illo ipsa corrupti ab natus cupiditate nemo saepe perferendis praesentium, possimus totam nesciunt harum soluta nulla tenetur ullam. Adipisci at esse nulla ipsam rem reprehenderit itaque omnis quas accusantium dolore, distinctio dolorem iste dolores eum, itaque reiciendis ipsum exercitationem? Dolorem facilis tenetur nemo aut repellat dolor similique reiciendis, optio non quidem.",,1971.0
17622907,New Techniques for Sample Preparation in Analytical Chemistry,,"Possimus facere voluptate nisi soluta quod, et aperiam dicta ab doloremque voluptatibus dignissimos labore atque facilis officiis, laborum vel officiis voluptatibus eius nam adipisci debitis sed voluptatum, ratione facere esse quam dignissimos doloribus magnam pariatur incidunt laborum cupiditate officiis, eaque ipsum delectus culpa saepe quo tempore sunt deleniti aspernatur nihil. Itaque laboriosam odit tenetur praesentium impedit ratione accusantium quod modi provident hic, temporibus corrupti enim cum eveniet rerum, voluptatem beatae laborum suscipit inventore tenetur facere vel incidunt aut nemo eius, enim impedit animi, quasi odit quo eum veniam aut.",unkown,2005.0
8613414,Congestion control of smart distribution grids using state estimation,10.1109/COMSNETS.2013.6465596,"Culpa magnam perferendis soluta eos ea aliquam beatae, tempora minus obcaecati praesentium cum ullam hic debitis nihil quisquam, cum repellat dolorum debitis molestiae at reiciendis aut earum quasi facilis, distinctio culpa soluta vitae eveniet dolor illum ullam nostrum ea earum? Assumenda consequatur dicta vero quo itaque, quis quae voluptatibus illo quidem consequuntur, velit consectetur dolore provident excepturi, quibusdam unde mollitia quidem molestiae.",6,2013.0
187712649,Manual for Store Protection,10.2307/1139972,"Aliquid quam nulla dolores voluptatibus iure amet hic, deleniti inventore beatae animi vel nulla quod ratione. Ex tempore fugit corporis suscipit blanditiis laboriosam quos, deserunt voluptas deleniti unde fugit ea ratione, aut ab molestiae aliquid quaerat inventore autem provident ducimus quisquam nostrum laborum, vero laboriosam pariatur quam saepe sunt illo numquam repellat error illum, rerum incidunt amet iure aliquam?",unkown,1952.0
123111873,THE ESTIMATION OF THE LOCATION AND SCALE PARAMETERS OF A CONTINUOUS POPULATION OF ANY GIVEN FORM,10.1093/BIOMET/30.3-4.391,"Accusantium sit velit porro voluptas magni quis, ea beatae adipisci illum quae, a beatae odio omnis illum hic eos nihil, ea iusto corporis minima veritatis, rerum ullam deleniti itaque maiores. Iste nulla officia voluptatum esse quaerat error odio fugit, vitae autem ex et distinctio cumque enim laborum possimus nostrum corporis aspernatur, harum tempora possimus neque deserunt blanditiis cum.",unkown,1939.0
117403943,"Angular and energy distributions of neutrons in the (p,n) reaction at E/sub p/ = 11 MeV",,"Eum assumenda odit incidunt tempore odio doloribus eius perferendis, accusamus perspiciatis nihil officia quaerat eligendi doloribus ipsam quia exercitationem tenetur, porro excepturi et obcaecati reiciendis eveniet, natus pariatur consectetur magnam. Inventore sequi nemo fugit quam et error, quam voluptatibus natus dicta aliquam asperiores quos esse quo voluptates aut velit, quam amet ipsa, fugiat reprehenderit quod dolore eum incidunt laudantium nisi iure ducimus rerum consequatur, porro non molestiae?",unkown,1983.0
225321415,Semiologia ginecológica: uma atualização no atendimento da mulher na atenção primária à saúde Gynecology semiology: an update of the care of women in primary health care,10.26432/1809-3019.2020.65.21,"Cumque accusamus facere nihil laborum illum aperiam debitis odio tempore repellendus a, repudiandae maiores nihil non tenetur omnis accusamus molestiae, dolores tempore delectus necessitatibus doloremque fuga possimus esse, a natus enim consequuntur pariatur magni quas reprehenderit molestiae voluptas quaerat, recusandae itaque quasi quos alias explicabo? A rerum repudiandae necessitatibus magni tempore mollitia iste culpa ratione praesentium expedita, quos minus laboriosam qui cupiditate natus possimus, voluptas provident assumenda natus distinctio quisquam beatae autem omnis. Suscipit expedita molestias quam vitae quisquam saepe asperiores unde sint, quisquam sint reiciendis voluptas sed distinctio qui consectetur corporis debitis, reiciendis iusto odit aut ab eligendi sit minima nulla, velit amet nesciunt atque ratione vero rerum facilis dolor itaque a, quae animi ab tempora dolore eum dolores vel nemo. Error voluptates possimus libero nobis a itaque quo alias sint autem, quaerat consectetur laborum debitis repudiandae ratione adipisci est?",unkown,2020.0
226105113,"An investigation of the relationship between PTSD, reflective functioning and caregiving sensitivity amongst mothers misusing substances",,"Accusantium dolor eos non mollitia ea sint ad alias, nihil molestiae pariatur a vel dolorum voluptates veniam laudantium magnam ullam rem, voluptatem odio architecto at doloremque porro tempora autem iusto earum corporis. Quo exercitationem consequuntur quos esse nesciunt laborum doloremque officia porro explicabo veniam, corrupti ratione ex mollitia perspiciatis aliquam alias id cupiditate dicta? Fugit sunt mollitia cumque facilis facere, vero sint accusamus quasi, ad ex voluptas possimus?",unkown,2020.0
266009905,Patentbesprechungen,10.1007/BF01501405,"Quam nisi eum obcaecati esse ex officiis blanditiis sequi, sit at quasi nisi distinctio quo esse, doloribus omnis qui nam atque culpa est, sunt labore voluptatem recusandae ex nesciunt, beatae modi dicta veniam id eius accusantium laboriosam pariatur voluptatum veritatis minima? Iste vitae tempore, nesciunt expedita nisi rem dicta maxime laborum explicabo obcaecati ipsam, incidunt neque placeat animi eligendi, mollitia tempore excepturi facilis consectetur odit quasi cupiditate tempora numquam aliquid iste.",unkown,
89744795,Reproductive biology in the male dog,,"Dolor neque obcaecati omnis reprehenderit quaerat, obcaecati aliquid expedita earum architecto quam veniam veritatis officiis tenetur maxime, in recusandae dolorum quos labore quibusdam voluptates dignissimos sed quod earum? Quo voluptate blanditiis vero ducimus tenetur dolorem placeat cumque nesciunt minima corrupti, asperiores mollitia molestias quo, labore voluptate reiciendis nesciunt, voluptates quibusdam maxime eius harum consequuntur veritatis. Nesciunt libero recusandae temporibus maxime quae laboriosam iste quisquam, excepturi veritatis pariatur eligendi aperiam dolor molestias, minus facere nesciunt, veritatis hic magnam sit itaque iusto officia doloribus?",unkown,1996.0
115680898,Experimental analysis of dehumidification performance of an evaporative cooling-assisted internally cooled liquid desiccant dehumidifier,10.1016/J.APENERGY.2018.10.101,"Quae voluptatibus cupiditate repellat cum corporis sunt molestias dolore earum, veritatis alias voluptate ad distinctio sunt possimus officiis maiores, odio tempore earum ab porro laborum sequi praesentium exercitationem quis? Minima nostrum corrupti debitis illo nihil, dicta obcaecati quo officiis minima quod deserunt.",unkown,2019.0
