id_paper,cites_value
82337523,131298692
82337523,244921312
1080624,271039807
1080624,141993541
1080624,195967602
12456871,223400493
12456871,93165633
12456871,258434131
46875117,79486176
46875117,2677056
46875117,98850755
123374106,226781671
123374106,191548549
123374106,140971869
91275125,181148875
91275125,65165576
91275125,4266941
89497649,27366444
89497649,132077861
89497649,42049598
160443176,84025551
160443176,159892893
160443176,202211950
190552967,84531048
190552967,268492916
190552967,133242855
235358456,77909284
235358456,270062030
235358456,72710960
66018293,158785904
66018293,136960986
66018293,133487653
238730546,192016747
238730546,62245721
238730546,29216136
265264282,91142293
265264282,129206037
265264282,139696448
219154484,106882379
219154484,149435653
219154484,85579053
128892391,234664153
128892391,190552967
128892391,167449049
222443404,186421253
222443404,227028000
222443404,124016355
178434463,181897323
178434463,135675452
178434463,11960891
191866335,184483697
191866335,80547050
191866335,261395654
53126650,23958943
53126650,127940365
53126650,56431098
106812157,80100071
106812157,195361888
106812157,32672932
97836171,70731774
97836171,88812793
97836171,170396947
171022110,32166966
171022110,152490285
171022110,147174739
167449049,211399915
167449049,158195650
167449049,31435424
253320667,1080624
253320667,213984658
253320667,149202769
255362265,122618069
255362265,189265637
255362265,4091569
18974850,17090623
18974850,251058362
18974850,198260162
89649956,274424848
89649956,173504418
89649956,80547050
157879800,276502410
157879800,265094199
157879800,179026004
265376374,159484974
265376374,135926710
265376374,107429444
167337252,21811786
167337252,178546228
167337252,166730365
181950373,31445723
181950373,228244847
181950373,24796199
186224137,74253436
186224137,89672111
186224137,94763273
123497221,268524408
123497221,44569165
123497221,225707626
34668058,262583814
34668058,220671582
34668058,3809397
124582299,273459806
124582299,102770424
124582299,276502410
85579053,167981064
85579053,185791094
85579053,108683817
133473369,152300943
133473369,224775136
133473369,151661545
94763273,268815246
94763273,114767675
94763273,4689269
160463907,63601420
160463907,97836171
160463907,45576611
120371949,108229363
120371949,234817851
120371949,276240962
8969205,85260930
8969205,182380064
8969205,212775015
234812213,202586133
234812213,55412070
234812213,42660129
68605723,7760311
68605723,81727670
68605723,131298692
237455926,228616712
237455926,297866
237455926,270566039
18274237,31445723
18274237,1333243
18274237,234467902
128254461,26003055
128254461,143503140
128254461,248605634
245613163,32736314
245613163,18495988
245613163,145882738
79514388,28377837
79514388,131548761
79514388,266192920
159393400,79798660
159393400,199173317
159393400,89497667
178830209,270120785
178830209,185335635
178830209,240566351
120458783,9877888
120458783,241207037
120458783,53552145
107429444,227141431
107429444,77518966
107429444,261119959
154286856,89672111
154286856,25205283
154286856,213984658
267996905,72929008
267996905,136570958
267996905,168982943
271346278,257519651
271346278,124330025
271346278,84701951
135906851,88451218
135906851,190590286
135906851,158199482
211290721,148677424
211290721,266809839
211290721,102021713
90563360,195527855
90563360,24796199
90563360,89083165
162011604,16698775
162011604,265376374
162011604,20129802
4916573,132988723
4916573,9157857
4916573,267950915
123629317,183107384
123629317,193422654
123629317,126664440
168418359,136599075
168418359,162011604
168418359,70983763
166902453,143314410
166902453,228759344
166902453,51423498
189960524,259056233
189960524,206643182
189960524,171044404
124032666,230487712
124032666,7760311
124032666,176121298
156067902,75054458
156067902,264457859
156067902,133690002
189216924,139852784
189216924,109458601
189216924,89629313
258096759,97817544
258096759,271891885
258096759,142152365
265892095,203720147
265892095,149415857
265892095,259056233
21313187,78371357
21313187,211399915
21313187,223719273
6841000,16423144
6841000,102319425
6841000,185395906
128608377,61347239
128608377,133473369
128608377,14139147
136570958,148807184
136570958,193422654
136570958,153372678
58319686,63077811
58319686,223296435
58319686,143271210
182274829,78012988
182274829,218879738
182274829,196258877
197710551,114189193
197710551,54906206
197710551,255033823
258405086,136511422
258405086,153535830
258405086,58253389
21232491,114681320
21232491,237917997
21232491,189110764
10568773,18274237
10568773,4054882
10568773,144155845
250381418,172981356
250381418,115927865
250381418,222443404
74898396,184913432
74898396,151661545
74898396,95532301
177996872,88241020
177996872,243134242
177996872,223020377
253954611,38049520
253954611,108019820
253954611,269078680
240121785,246833914
240121785,229066993
240121785,153886614
247044377,266836272
247044377,180563212
247044377,78371357
268524408,152523251
268524408,149625714
268524408,179770104
231818421,97836171
231818421,186386478
231818421,127274159
9877888,88451218
9877888,133747009
9877888,55412070
77548164,127722508
77548164,272801287
77548164,244763446
106799038,95839847
106799038,86238802
106799038,240989414
134850102,163903705
134850102,154824391
134850102,27938002
159610919,11540839
159610919,46901470
159610919,117084740
240446061,16182373
240446061,269369992
240446061,272399486
153886614,58604640
153886614,134389856
153886614,142224607
86238802,75054458
86238802,118430867
86238802,154036498
15520674,79698507
15520674,94304440
15520674,253320667
145440105,43575481
145440105,270439980
145440105,131452651
4993502,151080570
4993502,262116729
4993502,238118651
4226946,183931904
4226946,84329800
4226946,74989389
7924539,91142293
7924539,167449276
7924539,137034637
32258743,196026910
32258743,196384259
32258743,134044432
85183888,11960891
85183888,160372725
85183888,184965228
71205265,84701951
71205265,223839356
71205265,12781336
202512813,146061299
202512813,191312317
202512813,149862668
176121298,107120585
176121298,123102535
176121298,248243677
152523251,58609220
152523251,92783053
152523251,154640820
170127812,19570819
170127812,189442539
170127812,218879738
172660650,266192920
172660650,153470063
172660650,182253190
111323074,84937453
111323074,3573883
111323074,87115729
246774271,263743007
246774271,144425017
246774271,140222545
97130826,238370823
97130826,147532944
97130826,272877158
90144572,160372725
90144572,144425017
90144572,98502109
241694932,167974175
241694932,172981356
241694932,12610767
167740306,159787941
167740306,1585773
167740306,100981771
198287896,3545675
198287896,22771054
198287896,101981808
217180331,208754449
217180331,211980572
217180331,104420589
142824826,107579035
142824826,246791657
142824826,123945916
137034637,139755620
137034637,56396101
137034637,174305888
159390035,168418359
159390035,20311431
159390035,258311982
224073402,87338583
224073402,239684302
224073402,109030589
238916543,109030589
238916543,5157837
238916543,215785294
134789911,188142292
134789911,163840975
134789911,145866415
258733880,109745222
258733880,106896447
258733880,179845219
102319425,224117480
102319425,140055155
102319425,140541004
78061338,136371425
78061338,153535830
78061338,70557584
46497526,89329984
46497526,275072689
46497526,267950915
82872225,268734390
82872225,238730546
82872225,98576517
159168777,242546462
159168777,18527211
159168777,36357623
193011279,26675889
193011279,57817622
193011279,20657163
170118209,86276085
170118209,132988723
170118209,160358904
102531342,95532301
102531342,68206240
102531342,213424524
97475851,72441177
97475851,197825687
97475851,257519651
33599060,261252572
33599060,30647830
33599060,95599323
262465592,222476981
262465592,58319686
262465592,179203891
101271052,241369500
101271052,203273128
101271052,246833966
162304137,58375456
162304137,246833914
162304137,257434583
217130469,202211950
217130469,198287896
217130469,170056974
206129179,88241020
206129179,101906284
206129179,68206240
187287382,215565078
187287382,160372725
187287382,161365777
18931661,117084740
18931661,167449049
18931661,200699168
62437555,412416
62437555,79604461
62437555,239684302
12494314,12648090
12494314,96808376
12494314,127834029
12648090,183107384
12648090,270850245
12648090,160372725
8024991,22680428
8024991,29759363
8024991,168418359
238155538,110383436
238155538,145415
238155538,85648104
227956699,179845219
227956699,155113241
227956699,220632530
238182177,74989389
238182177,54465408
238182177,90144572
175980049,265466194
175980049,62627232
175980049,172981356
169932272,276372050
169932272,239075971
169932272,230536434
189146647,218778706
189146647,168943406
189146647,211898089
234467902,32736314
234467902,107061362
234467902,179770104
133250740,193464570
133250740,112364604
133250740,24889326
119225182,177242513
119225182,250861909
119225182,114767675
249910339,247111381
249910339,219154484
249910339,144191996
271007976,41134582
271007976,78726194
271007976,265832044
3771212,189114314
3771212,165624767
3771212,123453963
58017974,130445160
58017974,143379087
58017974,45844748
91665878,246787114
91665878,272877158
91665878,90048111
114073334,94452909
114073334,213984658
114073334,128254461
149202769,171513173
149202769,167401804
149202769,36852234
145990509,86238802
145990509,170396947
145990509,216652670
144391975,16713865
144391975,2835443
144391975,195195528
216172135,106812157
216172135,12456871
216172135,167981064
136936541,127935133
136936541,46448766
136936541,95184218
246833966,34881193
246833966,265789510
246833966,171119560
26675889,247573860
26675889,274797030
26675889,127616202
58375456,158049062
58375456,213995997
58375456,136960986
189265637,135978759
189265637,267535559
189265637,43094124
216143742,155227647
216143742,128254461
216143742,26233313
144228684,71568376
144228684,139704313
144228684,275294540
145943433,179126785
145943433,118806022
145943433,77071195
147813642,177869425
147813642,185335635
147813642,272877158
147879233,131065340
147879233,208535927
147879233,20656057
136511422,227956699
136511422,207803296
136511422,175636690
70727810,135583410
70727810,133984442
70727810,122828144
91653366,122855906
91653366,176890316
91653366,26409755
19186394,107579035
19186394,71568376
19186394,109458601
158084269,164858796
158084269,142905974
158084269,210800297
190620832,80100071
190620832,186202866
190620832,258405086
113713393,208710527
113713393,38132695
113713393,274797030
246016964,7385589
246016964,225321415
246016964,193698668
229427313,86276085
229427313,147532944
229427313,218879738
177877013,232037089
177877013,13605160
177877013,140222545
237917997,68804854
237917997,39800383
237917997,199753727
147174739,238182177
147174739,152300943
147174739,179627923
108683817,15896973
108683817,189960524
108683817,22001349
270439980,144638893
270439980,106882379
270439980,22221476
119388743,274429381
119388743,140222545
119388743,275296931
117573179,73804102
117573179,228759344
117573179,149269199
153031852,245951771
153031852,250861909
153031852,237917997
233030230,68740871
233030230,82872225
233030230,32054915
228616712,32012404
228616712,235772821
228616712,125961332
112594752,246852339
112594752,39533802
112594752,73599247
176219433,248442242
176219433,146001372
176219433,4031381
178848327,249910339
178848327,151942777
178848327,3771212
193903969,134044432
193903969,216172135
193903969,244921312
266160913,56204883
266160913,139755620
266160913,96780653
16713865,131115195
16713865,68347055
16713865,234985325
272239754,32204444
272239754,143816448
272239754,195361888
46901470,174305888
46901470,155741816
46901470,112240780
112728219,264048159
112728219,56117411
112728219,173228676
113483692,131298692
113483692,182633449
113483692,140065224
252847693,129450515
252847693,271039807
252847693,91275125
261596432,180209972
261596432,99905398
261596432,128101247
171722041,2835443
171722041,32030403
171722041,272399486
182004835,274400841
182004835,86589518
182004835,100981771
266642232,169754719
266642232,114767675
266642232,112215425
22492721,189442539
22492721,204422327
22492721,206129179
54041159,177359170
54041159,16713865
54041159,120908459
30647830,163001731
30647830,10568773
30647830,96189724
23971012,202956655
23971012,70915265
23971012,54192166
72534637,237455926
72534637,159484974
72534637,3809397
45492176,209065995
45492176,108414033
45492176,220046618
180563212,218079095
180563212,185395906
180563212,121480520
215977413,264048159
215977413,68804854
215977413,58609220
123854659,199667687
123854659,12652081
123854659,217180331
140458588,139755620
140458588,252367265
140458588,92783053
242827109,270706290
242827109,274424848
242827109,246774271
41134582,114767675
41134582,189114314
41134582,160841977
239149353,227141431
239149353,243134242
239149353,34562712
194026893,275072689
194026893,182230044
194026893,117257273
7760311,9157857
7760311,236658075
7760311,132670231
78370207,1272980
78370207,123111873
78370207,227447194
57277532,190590286
57277532,91275125
57277532,203047514
132988723,144085155
132988723,140458588
132988723,91142293
212920317,58894083
212920317,73599247
212920317,226214159
192853404,82989311
192853404,262195095
192853404,45968027
254524589,7924539
254524589,222963618
254524589,24343427
237972700,9157857
237972700,111323074
237972700,224117480
88494079,4916573
88494079,98502109
88494079,23958943
41327110,251058362
41327110,181135807
41327110,123497221
131065340,255219952
131065340,238118651
131065340,106882379
151080570,177767787
151080570,258193925
151080570,241207037
179738434,137322662
179738434,269215392
179738434,146800937
14762304,165795643
14762304,142905974
14762304,179026004
60734263,203268219
60734263,209862209
60734263,40915910
54192166,98448890
54192166,275684257
54192166,111521845
32342560,41283967
32342560,21313187
32342560,76643015
131298692,216172135
131298692,240446061
131298692,255033823
64718505,92402955
64718505,237907493
64718505,87580427
171119560,117257273
171119560,62621822
171119560,25563630
224332942,208797490
224332942,58319686
224332942,168049290
83185145,189101667
83185145,274663835
83185145,118806022
210804800,12965936
210804800,176564404
210804800,250320607
71178703,173163189
71178703,412416
71178703,178546228
245332254,163001731
245332254,242546462
245332254,251549362
268734390,157301213
268734390,149625714
268734390,214234949
108947316,56117411
108947316,49680314
108947316,154286856
132125814,12578342
132125814,190518241
132125814,175403157
251058362,64739990
251058362,113234855
251058362,151942777
